"FAJ","FAJTA","ORSZAGKOD","FULSZAM","SZULETESI_EV","IVAR_KOD","APAORSKO","APAFULSZAM","ANYAORSKO","ANYAFULSZA","TENYESZET","TKV","TKO","FTIP","torzsbak_e","torzs_e"
"D","20","HU","7043047630","2021","2","HU","7043035628","HU","7043033811","","a",3,11,"nem","nem"
"D","20","HU","7043047531","2021","2","HU","7019123722","HU","7043042156","","E","",11,"nem","nem"
"D","20","HU","7043049083","2021","1","HU","7043035628","HU","7043035673","","a","",11,"nem","nem"
"D","20","HU","7043049137","2021","2","HU","7043035628","HU","7043042284",1318221,"a",1,11,"nem","igen"
"D","20","HU","7043044132","2021","2","HU","7043036645","HU","7043044455","","b","",11,"nem","nem"
"D","20","HU","7043043793","2021","1","HU","7043036645","HU","7043030272","","x","",11,"nem","nem"
"D","20","HU","7043043991","2021","1","HU","7043036645","HU","7043034148","","E","",11,"nem","nem"
"D","20","HU","7043043850","2021","2","HU","7043036645","HU","7043034151","","x","",11,"nem","nem"
"D","20","HU","7043049319","2021","2","HU","7043035628","HU","7043035772","","b","",11,"nem","nem"
"D","20","HU","7043049179","2021","1","HU","7043035628","HU","7043041775","","E","",11,"nem","nem"
"D","20","HU","7067031200","2021","2","HU","7019082973","HU","7019127304","","E","",11,"nem","nem"
"D","20","HU","7067031028","2021","1","HU","7019082973","HU","7019128350","","A","",11,"nem","nem"
"D","20","HU","7020212673","2021","1","HU","7043036645","HU","7043030342","","E","",11,"nem","nem"
"D","20","HU","7043049393","2021","2","HU","7043042271","HU","7043029753","","a",3,11,"nem","nem"
"D","20","HU","7043049504","2021","2","HU","7019123722","HU","7043035701","","E","",11,"nem","nem"
"D","2000","HU","7043049405","2021","1","HU","7043042271","HU","7043042213","","E","",11,"nem","nem"
"D","20","HU","7043049418","2021","2","HU","7043042271","HU","7043044778","","a","",11,"nem","nem"
"D","20","HU","7043049661","2021","2","HU","7043035628","HU","7043024422","","a","",11,"nem","nem"
"D","20","HU","7025066936","2016","2","","","","","","E","",11,"nem","nem"
"D","20","HU","7019145447","2021","1","HU","7019143177","HU","7019112159","","A","",11,"nem","nem"
"D","20","HU","7019145645","2021","1","HU","7019143177","HU","7019122961","","a","",11,"nem","nem"
"D","20","HU","7019145463","2021","1","HU","7019143177","HU","7019140033","","A","",11,"nem","nem"
"D","20","HU","7019145418","2021","1","HU","7019143177","HU","7019140369","","E","",11,"nem","nem"
"D","20","HU","7025090647","2021","1","HU","7049061900","HU","7050062745","","E","",11,"nem","nem"
"D","20","HU","7025090605","2021","1","HU","7050087070","HU","7050062774","","E","",11,"nem","nem"
"D","20","HU","7025092805","2021","2","HU","7049061900","HU","7050063155",4665472,"B",1,11,"nem","igen"
"D","20","HU","7025092681","2021","2","HU","7050087070","HU","7050067836",4665472,"A",1,11,"nem","igen"
"D","20","HU","7025092652","2021","1","HU","7050079752","HU","7050078821","","E","",11,"nem","nem"
"D","20","HU","7025091031","2021","1","HU","7050079752","HU","7050085531","","E","",11,"nem","nem"
"D","20","HU","7025090775","2021","1","HU","7050087070","HU","7050086011","","E","",11,"nem","nem"
"D","2060","HU","7025090618","2021","2","HU","7050087070","HU","7050086941","","E","",11,"nem","nem"
"D","20","HU","7020219159","2022","2","HU","7019135721","HU","7043037125",6729882,"b",2,11,"nem","nem"
"D","20","HU","7049082455","2022","2","HU","7043045641","HU","7049062563",1412808,"a","",11,"nem","nem"
"D","20","HU","7067043915","2022","2","HU","7067030858","HU","7019127362",6737115,"A",1,11,"nem","igen"
"D","20","HU","7030103026","2022","2","HU","7019088106","HU","7030102942",6857367,"a","",11,"nem","nem"
"D","20","HU","7034090441","2022","1","HU","7049070894","HU","7043046051","","E","",11,"nem","nem"
"D","20","HU","7034090454","2022","2","HU","7049070894","HU","7043046051","","E","",11,"nem","nem"
"D","20","HU","7043049913","2022","1","HU","7043035628","HU","7043030649","","a","",11,"nem","nem"
"D","20","HU","7043049926","2022","2","HU","7043035628","HU","7043030649","","a","",11,"nem","nem"
"D","20","HU","7043049757","2022","1","HU","7043035628","HU","7043033811","","k","",11,"nem","nem"
"D","20","HU","7043049773","2022","2","HU","7043035628","HU","7043040790","","E","",11,"nem","nem"
"D","20","HU","7043049827","2022","1","HU","7043035628","HU","7043045399","","k","",11,"nem","nem"
"D","2001","HU","7043051293","2022","1","HU","7043035628","HU","7043023575","","E","",11,"nem","nem"
"D","20","HU","7043051404","2022","1","HU","7043042271","HU","7043030722","","E","",11,"nem","nem"
"D","20","HU","7043051347","2022","1","HU","7043035628","HU","7043034883","","k","",11,"nem","nem"
"D","20","HU","7043049968","2022","2","HU","7043042271","HU","7043035673","","a","",11,"nem","nem"
"D","2000","HU","7043051321","2022","1","HU","7043042271","HU","7043042213","","k","",11,"nem","nem"
"D","20","HU","7043051529","2022","1","HU","7043042271","HU","7043031033","","a","",11,"nem","nem"
"D","20","HU","7043051602","2022","1","HU","7043035628","HU","7043042804","","E","",11,"nem","nem"
"D","20","HU","7034090285","2022","2","HU","7049071019","HU","7043044710",8800725,"B","",11,"nem","igen"
"D","20","HU","7049081975","2022","2","HU","7049065991","HU","7049037710",4665472,"A",2,11,"nem","igen"
"D","20","HU","7049081649","2022","2","HU","7049070427","HU","7049048549","","a","",11,"nem","nem"
"D","20","HU","7049082385","2022","1","HU","7049061702","HU","7049057181","","k","",11,"nem","nem"
"D","20","HU","7049082020","2022","1","HU","7049070427","HU","7049062000",9471614,"K","",11,"nem","nem"
"D","20","HU","7049081610","2022","2","HU","7043045641","HU","7049065777",4665472,"A",1,11,"nem","igen"
"D","20","HU","7049081777","2022","2","HU","7019135552","HU","7049066851",7752955,"a","",11,"nem","nem"
"D","20","HU","7049081850","2022","2","HU","7049061702","HU","7049070472","","E","",11,"nem","nem"
"D","20","HU","7049082088","2022","2","HU","7049070427","HU","7049070795",1145467,"A",2,11,"nem","nem"
"D","20","HU","7067044648","2022","2","HU","7067030858","HU","7019076699","","E","",11,"nem","nem"
"D","20","HU","7067044482","2022","2","HU","7067030858","HU","7019082845","","E","",11,"nem","nem"
"D","20","HU","7067044606","2022","1","HU","7067030858","HU","7019127304",8215035,"K","",11,"nem","igen"
"D","20","HU","7067044408","2022","2","HU","7067030858","HU","7019127700","","a",3,11,"nem","nem"
"D","20","HU","7067044622","2022","2","HU","7067030858","HU","7019128321",6737115,"a",2,11,"nem","nem"
"D","20","HU","7067044495","2022","1","HU","7067030858","HU","7019128433","","A","",11,"nem","nem"
"D","20","HU","7025097644","2022","2","HU","7049061702","HU","7025079882","","E","",11,"nem","nem"
"D","20","HU","7025097686","2022","2","HU","7049061702","HU","7050086011","","E","",11,"nem","nem"
"D","20","HU","7067044172","2022","1","HU","7067030858","HU","7019076909","","k","",11,"nem","nem"
"D","20","HU","7067044284","2022","1","HU","7067030858","HU","7019126840","","E","",11,"nem","nem"
"D","20","HU","7083011260","2022","1","HU","7019135523","HU","7025048538",9982167,"K","",11,"nem","nem"
"D","20","HU","7083011343","2022","2","HU","7019135523","HU","7050099839",6880549,"A","",11,"nem","igen"
"D","20","HU","7043051772","2022","1","HU","7043042271","HU","7043046118","","x","",11,"nem","nem"
"D","20","HU","7043051938","2022","1","HU","7043035628","HU","7043040732","","E","",11,"nem","nem"
"D","20","HU","7043051941","2022","2","HU","7043042271","HU","7043041775","","a","",11,"nem","nem"
"D","20","HU","7034090397","2022","2","HU","7049071019","HU","7043045076",8800725,"A","",11,"nem","igen"
"D","20","HU","7025093299","2022","2","HU","7049061900","HU","7025079837","","E","",11,"nem","nem"
"D","20","HU","7025092962","2022","1","HU","7049061900","HU","7050078339","","E","",11,"nem","nem"
"D","2001","HU","7025093385","2022","2","HU","7049061900","HU","7050078991","","E","",11,"nem","nem"
"D","2001","HU","7025097491","2022","1","HU","7049061900","HU","7050086516","","E","",11,"nem","nem"
"D","20","HU","7025097516","2022","2","HU","7049061900","HU","7050086558","","E","",11,"nem","nem"
"D","20","HU","7043052179","2022","1","HU","7043042271","HU","7043035318","","E","",11,"nem","nem"
"D","20","HU","7043052111","2022","1","HU","7043035628","HU","7043035503","","a","",11,"nem","nem"
"D","20","HU","7019149610","2022","2","HU","7019136988","HU","7019140020",7752955,"E","",11,"nem","nem"
"D","20","HU","7019149780","2022","2","HU","7049066145","HU","7019140385",7752955,"E","",11,"nem","nem"
"D","20","HU","7019149735","2022","2","HU","7049066145","HU","7049062224","","b","",11,"nem","nem"
"D","20","HU","7019145827","2022","1","HU","7019136988","HU","7019135341","","k","",11,"nem","nem"
"D","20","HU","7019149962","2022","2","HU","7019136988","HU","7019135354","","E","",11,"nem","nem"
"D","20","HU","7019145715","2022","2","HU","7019136988","HU","7019140187",7752955,"E","",11,"nem","nem"
"D","20","HU","7019149863","2022","2","HU","7019135747","HU","7049062310",7752955,"E","",11,"nem","nem"
"D","20","HU","7034090425","2022","1","HU","7049071019","HU","7043045849","","a","",11,"nem","nem"
"D","20","HU","7083009977","2022","2","HU","7050085627","HU","7049065975","","E","",11,"nem","nem"
"D","20","HU","7049088774","2023","1","HU","7049065991","HU","7049057602",8760030,"A","",11,"nem","nem"
"D","20","HU","7049088802","2023","2","HU","7067031028","HU","7049057743","","a","",11,"nem","nem"
"D","20","HU","7049088282","2023","1","HU","7049065991","HU","7049066765","","a","",11,"nem","nem"
"D","20","HU","7083011851","2022","1","HU","7049070849","HU","7049070881","","E","",11,"nem","nem"
"D","201","HU","7083011835","2022","1","HU","7049070849","HU","7077009985","","E","",11,"nem","nem"
"D","201","HU","7083011819","2022","1","HU","7049070849","HU","7077010631","","E","",11,"nem","nem"
"D","20","HU","7025077554","2022","2","HU","7050087702","HU","7025074283","","b","",11,"nem","nem"
"D","20","HU","7049088141","2023","2","HU","7067031028","HU","7049071259",6684875,"a","",11,"nem","nem"
"D","20","HU","7049088477","2023","2","HU","7067031028","HU","7049076069","","a","",11,"nem","nem"
"D","20","HU","7049088633","2023","1","HU","7049065991","HU","7049076270","","E","",11,"nem","nem"
"D","20","HU","7049088646","2023","2","HU","7049065991","HU","7049076270",1145467,"a","",11,"nem","nem"
"D","20","HU","7049088237","2023","2","HU","7067031028","HU","7049076663","","E","",11,"nem","nem"
"D","20","HU","7020219302","2023","1","HU","7019135721","HU","7043036421","","E","",11,"nem","nem"
"D","20","HU","7020223754","2023","2","HU","7019135721","HU","7043036562","","E","",11,"nem","nem"
"D","20","HU","7034087102","2023","2","HU","7049071019","HU","7043045498",8800725,"B","",11,"nem","igen"
"D","20","HU","7067044028","2023","1","HU","7067031367","HU","7019076699",6647500,"K","",11,"nem","nem"
"D","20","HU","7067043999","2023","2","HU","7067031367","HU","7019077070",6737115,"A","",11,"nem","igen"
"D","20","HU","7034090540","2023","2","HU","7049070894","HU","7043046019",6860033,"a","",11,"nem","igen"
"D","20","HU","7034090508","2023","1","HU","7049070894","HU","7043046051",6981817,"A","",11,"igen","igen"
"D","20","HU","7034090524","2023","2","HU","7049070894","HU","7043046051",6860033,"A","",11,"nem","igen"
"D","20","HU","7049088828","2023","1","HU","7049068978","HU","7049062208","","a","",11,"nem","nem"
"D","20","HU","7033114498","2023","2","HU","7030102939","HU","7030103013","","a","",11,"nem","nem"
"D","20","HU","7019123821","2023","2","HU","7067044817","HU","7019140640","","a","",11,"nem","nem"
"D","20","HU","7019123847","2023","1","HU","7049076650","HU","7019145504","","k","",11,"nem","nem"
"D","20","HU","7083014937","2023","1","HU","7049070849","HU","7049070881","","k","",11,"nem","nem"
"D","201","HU","7083014867","2023","1","HU","7049070849","HU","7077009998","","E","",11,"nem","nem"
"D","201","HU","7083015040","2023","2","HU","7049070849","HU","7077010615","","E","",11,"nem","nem"
"D","20","HU","7083015222","2023","2","HU","7050085627","HU","7083006891",6690319,"A","",11,"nem","igen"
"D","20","HU","7033114427","2023","1","HU","7030102939","HU","7049062211",5014826,"K","",11,"nem","nem"
"D","20","HU","7034095491","2023","2","HU","7043035628","HU","7019123131",6809825,"b","",11,"nem","igen"
"D","20","HU","7043054593","2023","2","HU","7043042271","HU","7043023492","","b","",11,"nem","nem"
"D","20","HU","7043054733","2023","2","HU","7043042271","HU","7043030649","","a","",11,"nem","nem"
"D","20","HU","7043054676","2023","1","HU","7049076410","HU","7043031033","","K","",11,"nem","nem"
"D","20","HU","7043054395","2023","1","HU","7049076410","HU","7043035107","","k","",11,"nem","nem"
"D","20","HU","7043054379","2023","1","HU","7049076410","HU","7043035347","","a","",11,"nem","nem"
"D","20","HU","7049088183","2023","2","HU","7049068978","HU","7049062563",6977948,"a","",11,"nem","igen"
"D","20","HU","7049088208","2023","2","HU","7049068978","HU","7049062563",6977948,"a","",11,"nem","igen"
"D","20","HU","7049088659","2023","1","HU","7049068978","HU","7049066046","","a","",11,"nem","nem"
"D","20","HU","7049088675","2023","2","HU","7049068978","HU","7049066046",6977948,"a","",11,"nem","igen"
"D","20","HU","7067056845","2023","1","HU","7049076650","HU","7019091289","","K","",11,"nem","nem"
"D","2002","HU","7067056915","2023","2","HU","7067044817","HU","7019122622",6655815,"B",2,11,"nem","igen"
"D","20","HU","7067056874","2023","2","HU","7067044817","HU","7083003111",6655815,"A",2,11,"nem","igen"
"D","20","HU","7019153190","2023","2","HU","7067044817","HU","7019136847",7752955,"a","",11,"nem","nem"
"D","20","HU","7019153400","2023","2","HU","7049062448","HU","7019122961",7752955,"a","",11,"nem","nem"
"D","20","HU","7019153385","2023","2","HU","7049062448","HU","7019123173",7752955,"a","",11,"nem","nem"
"D","20","HU","7019123553","2023","2","HU","7049062448","HU","7019140286","","a","",11,"nem","nem"
"D","20","HU","7034087061","2023","2","HU","7049071019","HU","7034090243",8800725,"E","",11,"nem","igen"
"D","20","HU","7034087160","2023","2","HU","7049071019","HU","7034090272",8800725,"A","",11,"nem","igen"
"D","20","HU","7034087199","2023","2","HU","7049071019","HU","7034090300",8800725,"E","",11,"nem","igen"
"D","20","HU","7083017703","2024","1","HU","7083003038","HU","7050075422","","k","",11,"nem","nem"
"D","20","HU","7083015701","2023","2","HU","7083006297","HU","7025048538",7109834,"a","",11,"nem","nem"
"D","20","HU","7083015602","2023","2","HU","7083006297","HU","7025048596","","a","",11,"nem","nem"
"D","20","HU","7083015529","2023","2","HU","7083006297","HU","7050053413",6880549,"A","",11,"nem","igen"
"D","20","HU","7083015558","2023","2","HU","7083006297","HU","7050099839","","a","",11,"nem","nem"
"D","20","HU","7083015644","2023","1","HU","7083006297","HU","7050099855","","k","",11,"nem","nem"
"D","20","HU","7083015459","2023","2","HU","7083006297","HU","7083003054","","b","",11,"nem","nem"
"D","20","HU","7025097826","2023","1","HU","7049061702","HU","7025079837","","E","",11,"nem","nem"
"D","20","HU","7025101440","2023","2","","","","","","E","",11,"nem","nem"
"D","20","HU","7025101635","2023","1","","","","","","E","",11,"nem","nem"
"D","20","HU","7025101028","2023","1","HU","7050079752","HU","7049071163","","E","",11,"nem","nem"
"D","20","HU","7025100928","2023","1","","","","","","E","",11,"nem","nem"
"D","20","HU","7025101705","2023","1","HU","7050079752","HU","7049076676","","E","",11,"nem","nem"
"D","20","HU","7025101437","2023","1","","","","","","E","",11,"nem","nem"
"D","20","HU","7025101172","2023","1","HU","7049061702","HU","7050078821","","E","",11,"nem","nem"
"D","2001","HU","7025101549","2023","2","","","","","","E","",11,"nem","nem"
"D","2000","HU","7025101466","2023","2","","","","","","E","",11,"nem","nem"
"D","2001","HU","7025101268","2023","1","","","","","","E","",11,"nem","nem"
"D","20","HU","7025101086","2023","1","HU","7049061702","HU","7050085531","","E","",11,"nem","nem"
"D","20","HU","7025101114","2023","1","","","","","","E","",11,"nem","nem"
"D","20","HU","7049092759","2024","2","HU","7067031028","HU","7049062000",1145467,"a","",11,"nem","nem"
"D","20","HU","7043054436","2023","1","HU","7043042271","HU","7043035657","","E","",11,"nem","nem"
"D","20","HU","7033118827","2024","1","HU","7030102939","HU","7049062211",7071153,"K","",11,"nem","nem"
"D","20","HU","7033118898","2024","2","HU","7030102939","HU","7049066260",1244991,"a","",11,"nem","igen"
"D","20","HU","7049092605","2024","1","HU","7049065991","HU","7049065719","","a","",11,"nem","nem"
